"ZCH1_SOLL";"ZCH2_SOLL";"ZCH3_SOLL";"GESAMT_SOLL";"ZCH1_IST";"ZCH2_IST";"ZCH3_IST";"GESAMT_IST";"ZFW"
7;4;4;15;2;4;3;9;3,82142857142857
6;5;4;15;2;4;3;9;3,11666666666667
5;5;5;15;2;4;3;9;2,8
7;4;3;14;2;4;3;9;3,57142857142857
6;4;4;14;2;4;3;9;2,91666666666667
5;5;4;14;2;4;3;9;2,25
6;4;3;13;2;4;3;9;2,66666666666667
5;4;4;13;2;4;3;9;2,05
5;4;3;12;2;4;3;9;1,8
4;4;4;12;2;4;3;9;1,25
6;5;4;15;2;5;2;9;3,66666666666667
5;5;5;15;2;5;2;9;3,6
5;5;4;14;2;5;2;9;2,8
5;5;5;15;3;1;5;9;4
7;4;4;15;3;2;4;9;3,28571428571429
6;5;4;15;3;2;4;9;3,3
5;5;5;15;3;2;4;9;2,8
6;4;4;14;3;2;4;9;2,5
5;5;4;14;3;2;4;9;2,6
5;4;4;13;3;2;4;9;1,8
4;4;4;12;3;2;4;9;1,25
9;3;3;15;3;3;3;9;4
8;4;3;15;3;3;3;9;3,375
7;4;4;15;3;3;3;9;2,78571428571429
6;5;4;15;3;3;3;9;2,55
5;5;5;15;3;3;3;9;2,4
8;3;3;14;3;3;3;9;3,125
7;4;3;14;3;3;3;9;2,53571428571429
6;4;4;14;3;3;3;9;2
5;5;4;14;3;3;3;9;1,85
7;3;3;13;3;3;3;9;2,28571428571429
6;4;3;13;3;3;3;9;1,75
5;4;4;13;3;3;3;9;1,3
6;3;3;12;3;3;3;9;1,5
5;4;3;12;3;3;3;9;1,05
4;4;4;12;3;3;3;9;0,75
8;4;3;15;3;4;2;9;3,45833333333333
7;4;4;15;3;4;2;9;3,28571428571429
6;5;4;15;3;4;2;9;2,7
5;5;5;15;3;4;2;9;2,8
7;4;3;14;3;4;2;9;2,61904761904762
6;4;4;14;3;4;2;9;2,5
5;5;4;14;3;4;2;9;2
6;4;3;13;3;4;2;9;1,83333333333333
5;4;4;13;3;4;2;9;1,8
5;4;3;12;3;4;2;9;1,13333333333333
4;4;4;12;3;4;2;9;1,25
6;5;4;15;3;5;1;9;3,75
5;5;5;15;3;5;1;9;4
5;5;4;14;3;5;1;9;3,05
5;5;5;15;4;0;5;9;5,2
7;4;4;15;4;1;4;9;3,53571428571429
6;5;4;15;4;1;4;9;3,86666666666667
5;5;5;15;4;1;4;9;3,6
6;4;4;14;4;1;4;9;2,91666666666667
5;5;4;14;4;1;4;9;3,4
5;4;4;13;4;1;4;9;2,45
4;4;4;12;4;1;4;9;2,25
9;3;3;15;4;2;3;9;3,11111111111111
8;4;3;15;4;2;3;9;3
7;4;4;15;4;2;3;9;2,53571428571429
6;5;4;15;4;2;3;9;2,71666666666667
5;5;5;15;4;2;3;9;2,8
8;3;3;14;4;2;3;9;2,33333333333333
7;4;3;14;4;2;3;9;2,28571428571429
6;4;4;14;4;2;3;9;1,91666666666667
5;5;4;14;4;2;3;9;2,25
7;3;3;13;4;2;3;9;1,61904761904762
6;4;3;13;4;2;3;9;1,66666666666667
5;4;4;13;4;2;3;9;1,45
6;3;3;12;4;2;3;9;1
5;4;3;12;4;2;3;9;1,2
4;4;4;12;4;2;3;9;1,25
10;3;2;15;4;3;2;9;3,6
9;3;3;15;4;3;2;9;3,11111111111111
8;4;3;15;4;3;2;9;2,58333333333333
7;4;4;15;4;3;2;9;2,53571428571429
6;5;4;15;4;3;2;9;2,46666666666667
5;5;5;15;4;3;2;9;2,8
9;3;2;14;4;3;2;9;2,77777777777778
8;3;3;14;4;3;2;9;2,33333333333333
7;4;3;14;4;3;2;9;1,86904761904762
6;4;4;14;4;3;2;9;1,91666666666667
5;5;4;14;4;3;2;9;2
8;3;2;13;4;3;2;9;2
7;3;3;13;4;3;2;9;1,61904761904762
6;4;3;13;4;3;2;9;1,25
5;4;4;13;4;3;2;9;1,45
7;3;2;12;4;3;2;9;1,28571428571429
6;3;3;12;4;3;2;9;1
5;4;3;12;4;3;2;9;0,783333333333333
4;4;4;12;4;3;2;9;1,25
8;4;3;15;4;4;1;9;3,33333333333333
7;4;4;15;4;4;1;9;3,53571428571429
6;5;4;15;4;4;1;9;3,11666666666667
5;5;5;15;4;4;1;9;3,6
7;4;3;14;4;4;1;9;2,61904761904762
6;4;4;14;4;4;1;9;2,91666666666667
5;5;4;14;4;4;1;9;2,65
6;4;3;13;4;4;1;9;2
5;4;4;13;4;4;1;9;2,45
5;4;3;12;4;4;1;9;1,53333333333333
4;4;4;12;4;4;1;9;2,25
6;5;4;15;4;5;0;9;4,66666666666667
5;5;5;15;4;5;0;9;5,2
5;5;4;14;4;5;0;9;4,2
7;4;4;15;5;0;4;9;4,57142857142857
6;5;4;15;5;0;4;9;5,16666666666667
5;5;5;15;5;0;4;9;5,2
6;4;4;14;5;0;4;9;4,16666666666667
5;5;4;14;5;0;4;9;5
5;4;4;13;5;0;4;9;4
9;3;3;15;5;1;3;9;3,11111111111111
8;4;3;15;5;1;3;9;3,375
7;4;4;15;5;1;3;9;3,07142857142857
6;5;4;15;5;1;3;9;3,61666666666667
5;5;5;15;5;1;3;9;4
8;3;3;14;5;1;3;9;2,45833333333333
7;4;3;14;5;1;3;9;2,82142857142857
6;4;4;14;5;1;3;9;2,66666666666667
5;5;4;14;5;1;3;9;3,45
7;3;3;13;5;1;3;9;1,9047619047619
6;4;3;13;5;1;3;9;2,41666666666667
5;4;4;13;5;1;3;9;2,5
6;3;3;12;5;1;3;9;1,5
5;4;3;12;5;1;3;9;2,25
11;2;2;15;5;2;2;9;3,27272727272727
10;3;2;15;5;2;2;9;2,83333333333333
9;3;3;15;5;2;2;9;2,44444444444444
8;4;3;15;5;2;2;9;2,45833333333333
7;4;4;15;5;2;2;9;2,57142857142857
6;5;4;15;5;2;2;9;2,96666666666667
5;5;5;15;5;2;2;9;3,6
10;2;2;14;5;2;2;9;2,5
9;3;2;14;5;2;2;9;2,11111111111111
8;3;3;14;5;2;2;9;1,79166666666667
7;4;3;14;5;2;2;9;1,9047619047619
6;4;4;14;5;2;2;9;2,16666666666667
5;5;4;14;5;2;2;9;2,8
9;2;2;13;5;2;2;9;1,77777777777778
8;3;2;13;5;2;2;9;1,45833333333333
7;3;3;13;5;2;2;9;1,23809523809524
6;4;3;13;5;2;2;9;1,5
5;4;4;13;5;2;2;9;2
8;2;2;12;5;2;2;9;1,125
7;3;2;12;5;2;2;9;0,904761904761905
6;3;3;12;5;2;2;9;0,833333333333333
5;4;3;12;5;2;2;9;1,33333333333333
10;3;2;15;5;3;1;9;3
9;3;3;15;5;3;1;9;3,11111111111111
8;4;3;15;5;3;1;9;2,70833333333333
7;4;4;15;5;3;1;9;3,07142857142857
6;5;4;15;5;3;1;9;3,21666666666667
5;5;5;15;5;3;1;9;4
9;3;2;14;5;3;1;9;2,27777777777778
8;3;3;14;5;3;1;9;2,45833333333333
7;4;3;14;5;3;1;9;2,15476190476191
6;4;4;14;5;3;1;9;2,66666666666667
5;5;4;14;5;3;1;9;3,05
8;3;2;13;5;3;1;9;1,625
7;3;3;13;5;3;1;9;1,9047619047619
6;4;3;13;5;3;1;9;1,75
5;4;4;13;5;3;1;9;2,5
7;3;2;12;5;3;1;9;1,07142857142857
6;3;3;12;5;3;1;9;1,5
5;4;3;12;5;3;1;9;1,58333333333333
8;4;3;15;5;4;0;9;4,125
7;4;4;15;5;4;0;9;4,57142857142857
6;5;4;15;5;4;0;9;4,36666666666667
5;5;5;15;5;4;0;9;5,2
7;4;3;14;5;4;0;9;3,57142857142857
6;4;4;14;5;4;0;9;4,16666666666667
5;5;4;14;5;4;0;9;4,2
6;4;3;13;5;4;0;9;3,16666666666667
5;4;4;13;5;4;0;9;4
5;4;3;12;5;4;0;9;3
9;3;3;15;6;0;3;9;4
8;4;3;15;6;0;3;9;4,5
7;4;4;15;6;0;3;9;4,39285714285714
6;5;4;15;6;0;3;9;5,25
8;3;3;14;6;0;3;9;3,5
7;4;3;14;6;0;3;9;4,14285714285714
6;4;4;14;6;0;3;9;4,25
7;3;3;13;6;0;3;9;3,14285714285714
6;4;3;13;6;0;3;9;4
6;3;3;12;6;0;3;9;3
11;2;2;15;6;1;2;9;2,77272727272727
10;3;2;15;6;1;2;9;2,93333333333333
9;3;3;15;6;1;2;9;2,66666666666667
8;4;3;15;6;1;2;9;3,08333333333333
7;4;4;15;6;1;2;9;3,39285714285714
6;5;4;15;6;1;2;9;4,2
10;2;2;14;6;1;2;9;2,1
9;3;2;14;6;1;2;9;2,33333333333333
8;3;3;14;6;1;2;9;2,16666666666667
7;4;3;14;6;1;2;9;2,72619047619048
6;4;4;14;6;1;2;9;3,25
9;2;2;13;6;1;2;9;1,5
8;3;2;13;6;1;2;9;1,83333333333333
7;3;3;13;6;1;2;9;1,80952380952381
6;4;3;13;6;1;2;9;2,58333333333333
8;2;2;12;6;1;2;9;1
7;3;2;12;6;1;2;9;1,47619047619048
6;3;3;12;6;1;2;9;1,66666666666667
12;2;1;15;6;2;1;9;3
11;2;2;15;6;2;1;9;2,77272727272727
10;3;2;15;6;2;1;9;2,43333333333333
9;3;3;15;6;2;1;9;2,66666666666667
8;4;3;15;6;2;1;9;2,83333333333333
7;4;4;15;6;2;1;9;3,39285714285714
6;5;4;15;6;2;1;9;4,05
11;2;1;14;6;2;1;9;2,27272727272727
10;2;2;14;6;2;1;9;2,1
9;3;2;14;6;2;1;9;1,83333333333333
8;3;3;14;6;2;1;9;2,16666666666667
7;4;3;14;6;2;1;9;2,47619047619048
6;4;4;14;6;2;1;9;3,25
10;2;1;13;6;2;1;9;1,6
9;2;2;13;6;2;1;9;1,5
8;3;2;13;6;2;1;9;1,33333333333333
7;3;3;13;6;2;1;9;1,80952380952381
6;4;3;13;6;2;1;9;2,33333333333333
9;2;1;12;6;2;1;9;1
8;2;2;12;6;2;1;9;1
7;3;2;12;6;2;1;9;0,976190476190476
6;3;3;12;6;2;1;9;1,66666666666667
10;3;2;15;6;3;0;9;3,6
9;3;3;15;6;3;0;9;4
8;4;3;15;6;3;0;9;3,75
7;4;4;15;6;3;0;9;4,39285714285714
6;5;4;15;6;3;0;9;4,8
9;3;2;14;6;3;0;9;3
8;3;3;14;6;3;0;9;3,5
7;4;3;14;6;3;0;9;3,39285714285714
6;4;4;14;6;3;0;9;4,25
8;3;2;13;6;3;0;9;2,5
7;3;3;13;6;3;0;9;3,14285714285714
6;4;3;13;6;3;0;9;3,25
7;3;2;12;6;3;0;9;2,14285714285714
6;3;3;12;6;3;0;9;3
11;2;2;15;7;0;2;9;3,45454545454545
10;3;2;15;7;0;2;9;3,9
9;3;3;15;7;0;2;9;3,77777777777778
8;4;3;15;7;0;2;9;4,45833333333333
7;4;4;15;7;0;2;9;5
10;2;2;14;7;0;2;9;2,9
9;3;2;14;7;0;2;9;3,44444444444444
8;3;3;14;7;0;2;9;3,45833333333333
7;4;3;14;7;0;2;9;4,33333333333333
9;2;2;13;7;0;2;9;2,44444444444444
8;3;2;13;7;0;2;9;3,125
7;3;3;13;7;0;2;9;3,33333333333333
8;2;2;12;7;0;2;9;2,125
7;3;2;12;7;0;2;9;3
13;1;1;15;7;1;1;9;2,76923076923077
12;2;1;15;7;1;1;9;2,58333333333333
11;2;2;15;7;1;1;9;2,45454545454545
10;3;2;15;7;1;1;9;2,73333333333333
9;3;3;15;7;1;1;9;3,11111111111111
8;4;3;15;7;1;1;9;3,70833333333333
7;4;4;15;7;1;1;9;4,5
12;1;1;14;7;1;1;9;2,08333333333333
11;2;1;14;7;1;1;9;1,95454545454545
10;2;2;14;7;1;1;9;1,9
9;3;2;14;7;1;1;9;2,27777777777778
8;3;3;14;7;1;1;9;2,79166666666667
7;4;3;14;7;1;1;9;3,58333333333333
11;1;1;13;7;1;1;9;1,45454545454545
10;2;1;13;7;1;1;9;1,4
9;2;2;13;7;1;1;9;1,44444444444444
8;3;2;13;7;1;1;9;1,95833333333333
7;3;3;13;7;1;1;9;2,66666666666667
10;1;1;12;7;1;1;9;0,9
9;2;1;12;7;1;1;9;0,944444444444444
8;2;2;12;7;1;1;9;1,125
7;3;2;12;7;1;1;9;1,83333333333333
12;2;1;15;7;2;0;9;3,08333333333333
11;2;2;15;7;2;0;9;3,45454545454545
10;3;2;15;7;2;0;9;3,23333333333333
9;3;3;15;7;2;0;9;3,77777777777778
8;4;3;15;7;2;0;9;4,125
7;4;4;15;7;2;0;9;5
11;2;1;14;7;2;0;9;2,45454545454545
10;2;2;14;7;2;0;9;2,9
9;3;2;14;7;2;0;9;2,77777777777778
8;3;3;14;7;2;0;9;3,45833333333333
7;4;3;14;7;2;0;9;4
10;2;1;13;7;2;0;9;1,9
9;2;2;13;7;2;0;9;2,44444444444444
8;3;2;13;7;2;0;9;2,45833333333333
7;3;3;13;7;2;0;9;3,33333333333333
9;2;1;12;7;2;0;9;1,44444444444444
8;2;2;12;7;2;0;9;2,125
7;3;2;12;7;2;0;9;2,33333333333333
13;1;1;15;8;0;1;9;2,92307692307692
12;2;1;15;8;0;1;9;3,33333333333333
11;2;2;15;8;0;1;9;3,31818181818182
10;3;2;15;8;0;1;9;3,9
9;3;3;15;8;0;1;9;4,44444444444444
8;4;3;15;8;0;1;9;5,33333333333333
12;1;1;14;8;0;1;9;2,33333333333333
11;2;1;14;8;0;1;9;2,81818181818182
10;2;2;14;8;0;1;9;2,9
9;3;2;14;8;0;1;9;3,61111111111111
8;3;3;14;8;0;1;9;4,33333333333333
11;1;1;13;8;0;1;9;1,81818181818182
10;2;1;13;8;0;1;9;2,4
9;2;2;13;8;0;1;9;2,61111111111111
8;3;2;13;8;0;1;9;3,5
10;1;1;12;8;0;1;9;1,4
9;2;1;12;8;0;1;9;2,11111111111111
8;2;2;12;8;0;1;9;2,5
13;1;1;15;8;1;0;9;2,92307692307692
12;2;1;15;8;1;0;9;2,83333333333333
11;2;2;15;8;1;0;9;3,31818181818182
10;3;2;15;8;1;0;9;3,73333333333333
9;3;3;15;8;1;0;9;4,44444444444444
8;4;3;15;8;1;0;9;5,25
12;1;1;14;8;1;0;9;2,33333333333333
11;2;1;14;8;1;0;9;2,31818181818182
10;2;2;14;8;1;0;9;2,9
9;3;2;14;8;1;0;9;3,44444444444444
8;3;3;14;8;1;0;9;4,33333333333333
11;1;1;13;8;1;0;9;1,81818181818182
10;2;1;13;8;1;0;9;1,9
9;2;2;13;8;1;0;9;2,61111111111111
8;3;2;13;8;1;0;9;3,33333333333333
10;1;1;12;8;1;0;9;1,4
9;2;1;12;8;1;0;9;1,61111111111111
8;2;2;12;8;1;0;9;2,5
13;1;1;15;9;0;0;9;3,23076923076923
12;2;1;15;9;0;0;9;3,75
11;2;2;15;9;0;0;9;4,36363636363636
10;3;2;15;9;0;0;9;5,1
9;3;3;15;9;0;0;9;6
12;1;1;14;9;0;0;9;2,75
11;2;1;14;9;0;0;9;3,36363636363636
10;2;2;14;9;0;0;9;4,1
9;3;2;14;9;0;0;9;5
11;1;1;13;9;0;0;9;2,36363636363636
10;2;1;13;9;0;0;9;3,1
9;2;2;13;9;0;0;9;4
10;1;1;12;9;0;0;9;2,1
9;2;1;12;9;0;0;9;3
5;5;5;15;0;5;5;10;5
5;5;5;15;1;4;5;10;3,4
6;5;4;15;1;5;4;10;4,16666666666667
5;5;5;15;1;5;4;10;3,4
5;5;4;14;1;5;4;10;3,2
5;5;5;15;2;3;5;10;2,6
7;4;4;15;2;4;4;10;3,57142857142857
6;5;4;15;2;4;4;10;2,86666666666667
5;5;5;15;2;4;4;10;2,2
6;4;4;14;2;4;4;10;2,66666666666667
5;5;4;14;2;4;4;10;2
5;4;4;13;2;4;4;10;1,8
4;4;4;12;2;4;4;10;1
6;5;4;15;2;5;3;10;2,91666666666667
5;5;5;15;2;5;3;10;2,6
5;5;4;14;2;5;3;10;2,05
5;5;5;15;3;2;5;10;2,6
7;4;4;15;3;3;4;10;2,53571428571429
6;5;4;15;3;3;4;10;2,3
5;5;5;15;3;3;4;10;1,8
6;4;4;14;3;3;4;10;1,75
5;5;4;14;3;3;4;10;1,6
5;4;4;13;3;3;4;10;1,05
4;4;4;12;3;3;4;10;0,5
8;4;3;15;3;4;3;10;3,125
7;4;4;15;3;4;3;10;2,53571428571429
6;5;4;15;3;4;3;10;1,95
5;5;5;15;3;4;3;10;1,8
7;4;3;14;3;4;3;10;2,28571428571429
6;4;4;14;3;4;3;10;1,75
5;5;4;14;3;4;3;10;1,25
6;4;3;13;3;4;3;10;1,5
5;4;4;13;3;4;3;10;1,05
5;4;3;12;3;4;3;10;0,8
4;4;4;12;3;4;3;10;0,5
6;5;4;15;3;5;2;10;2,5
5;5;5;15;3;5;2;10;2,6
5;5;4;14;3;5;2;10;1,8
5;5;5;15;4;1;5;10;3,4
7;4;4;15;4;2;4;10;2,28571428571429
6;5;4;15;4;2;4;10;2,46666666666667
5;5;5;15;4;2;4;10;2,2
6;4;4;14;4;2;4;10;1,66666666666667
5;5;4;14;4;2;4;10;2
5;4;4;13;4;2;4;10;1,2
4;4;4;12;4;2;4;10;1
9;3;3;15;4;3;3;10;2,77777777777778
8;4;3;15;4;3;3;10;2,25
7;4;4;15;4;3;3;10;1,78571428571429
6;5;4;15;4;3;3;10;1,71666666666667
5;5;5;15;4;3;3;10;1,8
8;3;3;14;4;3;3;10;2
7;4;3;14;4;3;3;10;1,53571428571429
6;4;4;14;4;3;3;10;1,16666666666667
5;5;4;14;4;3;3;10;1,25
7;3;3;13;4;3;3;10;1,28571428571429
6;4;3;13;4;3;3;10;0,916666666666667
5;4;4;13;4;3;3;10;0,7
6;3;3;12;4;3;3;10;0,666666666666667
5;4;3;12;4;3;3;10;0,45
4;4;4;12;4;3;3;10;0,5
8;4;3;15;4;4;2;10;2,33333333333333
7;4;4;15;4;4;2;10;2,28571428571429
6;5;4;15;4;4;2;10;1,86666666666667
5;5;5;15;4;4;2;10;2,2
7;4;3;14;4;4;2;10;1,61904761904762
6;4;4;14;4;4;2;10;1,66666666666667
5;5;4;14;4;4;2;10;1,4
6;4;3;13;4;4;2;10;1
5;4;4;13;4;4;2;10;1,2
5;4;3;12;4;4;2;10;0,533333333333333
4;4;4;12;4;4;2;10;1
6;5;4;15;4;5;1;10;2,91666666666667
5;5;5;15;4;5;1;10;3,4
5;5;4;14;4;5;1;10;2,45
5;5;5;15;5;0;5;10;5
7;4;4;15;5;1;4;10;2,82142857142857
6;5;4;15;5;1;4;10;3,36666666666667
5;5;5;15;5;1;4;10;3,4
6;4;4;14;5;1;4;10;2,41666666666667
5;5;4;14;5;1;4;10;3,2
5;4;4;13;5;1;4;10;2,25
9;3;3;15;5;2;3;10;2,11111111111111
8;4;3;15;5;2;3;10;2,125
7;4;4;15;5;2;3;10;1,82142857142857
6;5;4;15;5;2;3;10;2,21666666666667
5;5;5;15;5;2;3;10;2,6
8;3;3;14;5;2;3;10;1,45833333333333
7;4;3;14;5;2;3;10;1,57142857142857
6;4;4;14;5;2;3;10;1,41666666666667
5;5;4;14;5;2;3;10;2,05
7;3;3;13;5;2;3;10;0,904761904761905
6;4;3;13;5;2;3;10;1,16666666666667
5;4;4;13;5;2;3;10;1,25
6;3;3;12;5;2;3;10;0,5
5;4;3;12;5;2;3;10;1
10;3;2;15;5;3;2;10;2,5
9;3;3;15;5;3;2;10;2,11111111111111
8;4;3;15;5;3;2;10;1,70833333333333
7;4;4;15;5;3;2;10;1,82142857142857
6;5;4;15;5;3;2;10;1,96666666666667
5;5;5;15;5;3;2;10;2,6
9;3;2;14;5;3;2;10;1,77777777777778
8;3;3;14;5;3;2;10;1,45833333333333
7;4;3;14;5;3;2;10;1,1547619047619
6;4;4;14;5;3;2;10;1,41666666666667
5;5;4;14;5;3;2;10;1,8
8;3;2;13;5;3;2;10;1,125
7;3;3;13;5;3;2;10;0,904761904761905
6;4;3;13;5;3;2;10;0,75
5;4;4;13;5;3;2;10;1,25
7;3;2;12;5;3;2;10;0,571428571428571
6;3;3;12;5;3;2;10;0,5
5;4;3;12;5;3;2;10;0,583333333333333
8;4;3;15;5;4;1;10;2,45833333333333
7;4;4;15;5;4;1;10;2,82142857142857
6;5;4;15;5;4;1;10;2,61666666666667
5;5;5;15;5;4;1;10;3,4
7;4;3;14;5;4;1;10;1,9047619047619
6;4;4;14;5;4;1;10;2,41666666666667
5;5;4;14;5;4;1;10;2,45
6;4;3;13;5;4;1;10;1,5
5;4;4;13;5;4;1;10;2,25
5;4;3;12;5;4;1;10;1,33333333333333
6;5;4;15;5;5;0;10;4,16666666666667
